id,uri,file,inception,title_en,title_es,label_en,label_es,caption
Q11770763,http://www.wikidata.org/entity/Q11770763,Q11770763.jpg,1808,,Pedazos de Abeja,Still-Life: A Butcher's Counter,,"The image depicts a still life painting of two pieces of meat placed on a table. The primary focus is on the two pieces of meat, which appear to be slabs of meat, possibly beef or pork. The meat is depicted in various shades of red, white, and brown, suggesting different cuts or types of meat. 

The first piece of meat is positioned on the left side of the image and appears to be a rib-eye steak. This piece of meat has a marbled texture with visible fat flecks, indicative of a well-marbled cut of meat. The second piece of meat is positioned on the right side of the image and appears to be a rib-eye steak. This piece of meat also has a marbled texture with visible fat flecks, similar to the first piece of meat.

The table on which the meat is placed is a light-colored surface, likely a wooden table. The background of the image is dark, providing a contrast to the lighter"
Q11770764,http://www.wikidata.org/entity/Q11770764,Q11770764.jpg,1808,,,Dead turkey,,"The image depicts a painted or drawn depiction of a turkey lying on its side. The turkey appears to be in a state of rest, with its head resting on the ground and its body sprawled out. The feathers of the turkey are detailed, showing a mix of brown, black, and white hues. The turkey's beak is open, and its eyes are visible, giving a sense of alertness or curiosity.

The background of the image is dark, which contrasts with the lighter colors of the turkey and its feathers. There are no other objects or elements in the background, keeping the focus solely on the turkey.

The painting style is realistic, capturing the intricate details of the turkey's feathers and the texture of its skin. The brushstrokes are visible, adding to the depth and texture of the image.

In the bottom left corner of the image, there is a watermark that reads ""F. 1283,"" indicating that the image may have been created by"
Q11770765,http://www.wikidata.org/entity/Q11770765,Q11770765.jpg,1810,,,Plucked turkey,,"The painting depicts a dead animal lying on its side. The animal appears to be a lamb, characterized by its smooth, pinkish-white skin and fluffy wool. The lamb's legs are spread out, and its head is positioned towards the bottom right of the image. The lamb's body is elongated, and its ribs are visible, indicating that it has been slaughtered.

In the background, there is a dark, shadowy area that contrasts with the lighter tones of the lamb and its surroundings. This dark area might represent a wall or a piece of furniture that the lamb is lying on.

The painting is done in a realistic style, capturing the details of the lamb's anatomy and the folds in its skin. The artist has used light and shadow to create a sense of depth and realism, emphasizing the lamb's skeletal structure and the texture of its flesh.

The lamb's legs are positioned in a way that suggests it has been lying down for a considerable amount of time,"
Q11770766,http://www.wikidata.org/entity/Q11770766,Q11770766.jpg,1808,,,Still Life with Three Salmon Slices,,"The painting or drawing depicts three pieces of fish lying on a flat surface. The fish appear to be salmon, as indicated by their reddish-orange color and the texture of their flesh. The fish are positioned in a way that suggests they are lying on their sides, with their heads towards the left side of the image and their tails towards the right side. The lighting in the image creates a dark background, which makes the fish stand out prominently.

The surface on which the fish are lying appears to be a table or countertop. The texture of the surface is rough and appears to be made of wood or a similar material. There are no other objects visible in the image, which helps to focus the viewer's attention solely on the fish.

The painting or drawing is done in a realistic style, with a focus on capturing the texture and details of the fish. The artist has used a variety of techniques to create a sense of depth and realism, including the use of light and shadow"
Q11770769,http://www.wikidata.org/entity/Q11770769,Q11770769.jpg,1808,,Aves muertas,Dead Birds,,"The image depicts a painting or drawing of a group of birds lying on the ground. The birds are depicted in various shades of brown, black, and white. They appear to be dead, with their feathers ruffled, suggesting they have been in the process of being killed. The birds are arranged in a somewhat chaotic manner, with some lying on top of each other and others lying on the ground.

In the background, there is a wicker basket partially visible on the left side of the image. The basket appears to be made of woven material and has a dark brown color, which contrasts with the lighter colors of the birds and the background.

The painting or drawing is done in a realistic style, with a focus on the details of the birds' feathers and the texture of the ground. The lighting in the image is soft and diffused, creating a warm and inviting atmosphere. The overall composition of the image conveys a sense of death and decay, with the birds lying in"
Q11770777,http://www.wikidata.org/entity/Q11770777,Q11770777.jpg,1808,,,Dead hares,,"The painting depicts two animals, likely rabbits, lying face down on a greenish-brown surface. The animal on the left appears to be a hare, characterized by its round body, short legs, and a white belly. The animal on the right seems to be a jackrabbit, distinguished by its larger size, long ears, and a reddish-brown coat. Both animals appear to be in a state of distress, as their bodies are twisted and their limbs are outstretched.

The background of the painting is dark, which contrasts with the lighter colors of the animals and the green-brown surface they are lying on. There are no other objects or details in the background, allowing the viewer's focus to remain on the animals.

The painting is done in a realistic style, capturing the details of the animals' anatomy and the expressions on their faces. The artist has used light and shadow to create a sense of depth and realism. The overall composition of the painting suggests a moment"
Q11770778,http://www.wikidata.org/entity/Q11770778,Q11770778.jpg,1806,,,Still Life with Woodcocks,,"The painting depicts a group of birds huddled together against a dark background. The birds appear to be in various states of distress, with some of them appearing to be injured or dead, while others seem to be struggling or trying to escape. The birds are depicted in a variety of colors, including shades of brown, gray, black, and orange, which gives them a somewhat mottled appearance.

In the foreground, there is a small, round, light-colored object, possibly a rock or a small shell, which seems to be the focal point of the painting. This object contrasts with the darker background, making it stand out and adding a sense of contrast to the overall composition.

The background of the painting is dark, creating a sense of depth and emphasizing the birds in the foreground. The dark background helps to focus the viewer's attention on the birds, making them the central subjects of the painting.

The painting appears to be done in a realistic style, with"
Q11793036,http://www.wikidata.org/entity/Q11793036,Q11793036.jpg,1808,Girl with jug,La aguadora,The Water Bearer,,"The painting depicts a young woman standing in front of a grey background. She is holding a clay pot in her left hand and a basket in her right hand. The woman is wearing a white and brown dress with a yellow sash tied around her waist. Her hair is styled in a bun, and she has a neutral expression on her face. The basket she is holding appears to be made of metal or a similar material, and it has a handle on the right side.

In the background, there are indistinct shapes that could be trees or other natural elements, but they are not clear enough to identify them. There is also a hint of light in the background, which suggests that the scene might be taking place during the day.

The painting is done in a realistic style, with attention to detail in the woman's clothing and the texture of the clay pot and basket. The artist has used light and shadow to create a sense of depth and dimension in the scene. The"
Q11824905,http://www.wikidata.org/entity/Q11824905,Q11824905.jpg,1814,Asensio Juliá,,Asensio Juliá,,"The painting depicts a man dressed in historical attire, including a black top hat, a blue coat, and a white cravat. The man has a serious expression on his face and is looking directly at the viewer. He is holding a pen in his right hand and appears to be writing or drawing on a sheet of paper in front of him. The background of the painting is plain and dark, which helps to focus attention on the man and his attire. The style of the painting is realistic, and the artist has used light and shadow to create a sense of depth and dimension."
Q11824906,http://www.wikidata.org/entity/Q11824906,Q11824906.jpg,1798,,,Portrait of Asensio Julià,,"The painting depicts a young woman standing in what appears to be a dimly lit room. She is dressed in a dark, long-sleeved garment with a blue trim around the collar and cuffs. Her hair is dark and pulled back into a bun, and she is wearing a white shirt underneath the dark garment. The background of the room is somewhat indistinct, but it appears to be a wooden structure, possibly a barn or workshop, given the presence of wooden beams and tools.

In the foreground of the image, there are various objects scattered on the floor. These include:
1. A piece of paper or cloth with writing on it.
2. A pair of black shoes.
3. A white object that looks like a cup or bowl.
4. A wooden plank or piece of wood.
5. A metal object, possibly a wrench or screwdriver.
6. A piece of paper or cloth with writing on it.
7."
Q11824910,http://www.wikidata.org/entity/Q11824910,Q11824910.jpg,1786,,,Portrait of Francisco Bayeu,,"The image depicts a portrait of a historical figure, likely from the 18th or 19th century, based on the attire and style of the person depicted. The individual appears to be a man with light-colored hair that is parted and combed to the side. He is wearing a black coat with white trim around the collar, cuffs, and cuffs of the sleeves. The coat seems to be made of a fine fabric, possibly silk or a similar material, and has a high collar.

He is also wearing a white cravat around his neck, which was a common fashion accessory for men in the 18th and 19th centuries. The cravat appears to be made of a stiff material, possibly silk or a similar fabric, and fastens around the neck with a pin.

The man is holding a stick in his left hand, which could be a walking stick or a cane. His right hand is resting on his hip"
Q11824912,http://www.wikidata.org/entity/Q11824912,Q11824912.jpg,1795,,,Francisco Bayeu,,"The painting depicts a man seated on a chair. He is dressed in a white jacket over a light-colored shirt. The man has grayish-white hair and appears to be middle-aged or older. His right hand is holding a stick, possibly a quill, while his left hand rests on his lap. The background of the painting is dark, which contrasts with the lighter colors of the man's clothing and jacket. The overall tone of the painting is somber and formal.

The painting is done in a realistic style, with attention to detail in the man's clothing and the chair he is seated on. The artist has used light and shadow to create depth and dimension in the image. The man's expression is serious and contemplative, suggesting a moment of contemplation or reflection.

Given the elements present in the painting, it can be inferred that the man is likely a historical figure, possibly a writer or a philosopher, given his attire and the serious expression on his face."
Q11824919,http://www.wikidata.org/entity/Q11824919,Q11824919.jpg,1789,,,Charles IV of Spain,,"The image depicts a portrait of an individual who appears to be a historical figure. The person is dressed in formal attire, characterized by a blue velvet jacket adorned with gold and silver embellishments. The jacket has a high collar, and the sleeves are rolled up to just below the elbow. The individual is also wearing a white cravat, which is tied into a bow at the neck.

The background of the image is a dark, possibly green, textured surface, which could be a wall or a piece of fabric. There is a hint of light on the left side of the image, suggesting that the light source is coming from the left side of the frame.

The individual's facial expression is neutral, and they are looking directly at the viewer. Their hair is light-colored and appears to be neatly combed. The person is standing with their feet shoulder-width apart, and their hands are clasped in front of them.

In the lower right corner of the"
Q11824923,http://www.wikidata.org/entity/Q11824923,Q11824923.jpg,1783,"María Teresa de Borbón y Vallabriga, later Condesa de Chinchón",,"María Teresa de Borbón y Vallabriga, later Condesa de Chinchón",,"The painting depicts a young girl standing on a stone surface. She is wearing a blue dress with lace trim and a white veil over her head. The dress has a fitted bodice and a full skirt that extends to the ground. The girl's hair is pulled back into a bun, and she is holding a small object in her right hand.

To the right of the girl, there is a small dog. The dog appears to be white and fluffy, and it is sitting on the ground next to the girl. In the background, there is a stone wall and some greenery, suggesting a rural or semi-rural setting. Behind the girl and the dog, there is a mountainous landscape with a large mountain in the distance. The mountains are covered with trees, and the sky above is cloudy.

The painting is done in a realistic style, and the artist has used light and shadow to create depth and dimension. The overall mood of the painting is calm and serene, with the"
Q11824924,http://www.wikidata.org/entity/Q11824924,Q11824924.jpg,1800,,,Portrait of María Luisa de Borbón y Vallabriga,,"The image depicts a portrait of a woman standing against a dark background. The woman is dressed in a long, light-colored gown that appears to be made of a sheer fabric, possibly silk or a similar material. The gown has a fitted bodice and a flowing skirt that drapes down to the ground. The woman's hair is styled in an elaborate manner, adorned with a headpiece that includes feathers and possibly other decorative elements. The headpiece appears to be made of a combination of feathers, beads, and possibly sequins.

The woman's face is serene, with her eyes looking directly at the viewer. Her lips are slightly parted, and her expression is calm and contemplative. She is wearing simple jewelry, including a bracelet on her right wrist and a ring on her left hand. Her hands are clasped together in front of her, suggesting a moment of quiet reflection or contemplation.

The background of the image is dark, which helps to focus"
Q11824925,http://www.wikidata.org/entity/Q11824925,Q11824925.jpg,1783,,,Portrait of Doña María Teresa de Vallabriga y Rozas (1759-1820),,"The image depicts a portrait of a young woman, likely from the 18th or 19th century, based on her attire and the style of the painting. She has light-colored hair that is pulled back into a loose bun, and she is wearing a light blue dress with a white lace overlay. The dress has a ruffled hem and appears to be made of silk or a similar fabric. She is also wearing a dark-colored scarf or shawl draped around her shoulders, which adds a touch of elegance and sophistication to her appearance.

The background of the image is dark, which helps to focus the viewer's attention on the subject of the portrait. The woman's expression is calm and serene, with a gentle smile that conveys a sense of peace and contentment. Her gaze is directed slightly to the right, and she appears to be looking directly at the viewer.

In the lower right corner of the image, there is a small"
Q11824926,http://www.wikidata.org/entity/Q11824926,Q11824926.jpg,1783,,,Doña Maria Teresa de Vallabriga,,"The painting or drawing depicts a young woman standing in front of a painted backdrop. She is dressed in a black and red dress with a white lace bodice. Her hair is styled in an elaborate updo with a feather pinned into it. The woman has a poised expression on her face and is looking slightly to her right. She is holding a white handkerchief in her right hand. 

To the left of the woman, there is a chair with a high back and armrests. The chair appears to be made of wood with intricate carvings. Behind the chair, there is an archway leading to what looks like a mountainous landscape. The mountains are depicted in shades of blue and purple, suggesting a high-altitude setting.

The painting is done in a realistic style, with attention to detail in the clothing, hair, and background. The artist has used light and shadow to create depth and dimension in the image. The overall mood conveyed by the painting is one of"
Q11824927,http://www.wikidata.org/entity/Q11824927,Q11824927.jpg,1783,,,Portrait of Maria Teresa de Vallabriga,,"The image depicts a portrait of a young woman. She has light brown hair styled in a low ponytail with a blue ribbon wrapped around it. The woman is wearing a light-colored, possibly white, garment that covers her shoulders and part of her chest. The background of the image is dark, creating a contrast that makes the woman stand out prominently.

The woman's facial expression is neutral, with her eyes looking slightly to her right. Her skin tone is fair, and she appears to be of fair complexion. The overall mood of the image is calm and serene.

The style of the painting is reminiscent of the Renaissance period, characterized by its use of light and shadow to create depth and realism. The brushstrokes are visible, indicating that the artist was skilled in their technique. The composition of the image is balanced, with the woman's head and shoulders occupying the majority of the frame, while the background remains relatively uncluttered.

In summary, the image"
Q11824928,http://www.wikidata.org/entity/Q11824928,Q11824928.jpg,1783,,,Portrait of María Teresa de Vallabriga on Horseback,,"The painting depicts a woman riding a light-brown horse. The woman is dressed in a dark-colored dress with a high-collared neckline and a black hat. She is holding a whip in her right hand, suggesting she is leading the horse. The horse has a black saddle and bridle, indicating it is being ridden by the woman.

The background of the painting features a mountainous landscape. The mountains are partially obscured by clouds and appear to be in the distance. The sky above the mountains is cloudy, with shades of gray and light blue. There is a hint of sunlight breaking through the clouds in the upper left corner of the painting.

The painting is done in a realistic style, with attention to detail in the depiction of the horse, the woman, and the landscape. The brushstrokes are visible, giving the painting a textured appearance. The colors used in the painting are muted, with earthy tones dominating the palette.

The overall mood of the"
Q64956257,http://www.wikidata.org/entity/Q64956257,Q64956257.jpg,,Ligereza y atrevimiento de Juanito Apinani en la de Madrid (The Agility and Audacityof Juanito Apinani in the Ring at Madrid),,Ligereza y atrevimiento de Juanito Apinani en la de Madrid (The Agility and Audacityof Juanito Apinani in the Ring at Madrid),,"The image is a black-and-white drawing or painting that depicts a scene involving a bull and a person. The bull is prominently featured in the center of the image, with its head turned towards the person who is leaping over it. The bull has a large hump on its back, and its horns are visible. The person appears to be mid-leap, with one foot on the bull's nose and the other on the ground. The person is dressed in cowboy attire, including a cowboy hat, boots, and a long-sleeved shirt.

In the background, there is a crowd of people gathered around the bull, some of whom appear to be taking pictures or observing the scene. The crowd consists of men and women, and they are dressed in various styles of clothing, including hats, coats, and dresses. Some of the people seem to be taking photographs, while others are simply observing the scene.

Above the bull and the person, there"
Q64956258,http://www.wikidata.org/entity/Q64956258,Q64956258.jpg,,"Desgracias acaecidas en el tendido de la plaza de Madrid, y muerte del alcalde de Tor rejon (Dreadful events in the Front Rows of the Ring at Madrid and Death of the Mayor of Torrejon)",,"Desgracias acaecidas en el tendido de la plaza de Madrid, y muerte del alcalde de Tor rejon (Dreadful events in the Front Rows of the Ring at Madrid and Death of the Mayor of Torrejon)",,"The image is a black-and-white drawing or painting. The central figure in the image is a cow with a long tail. The cow is standing on its hind legs and appears to be looking off to the right side of the image. There are several other animals in the image, but they are not as prominent as the cow. 

The background of the image is plain and unadorned. There are no other objects, people, or text in the image. The style of the image is simple and minimalistic, with a focus on the animals and the cow. The drawing appears to be done in a realistic manner, capturing the details of the animals and their environment.

### Analysis:
1. **Cow**: The cow is the central focus of the image. It has a long tail and is standing on its hind legs.
2. **Animals**: There are several other animals in the image, but they are not as prominent as the cow."
Q64956261,http://www.wikidata.org/entity/Q64956261,Q64956261.jpg,,Valor varonil de la celebre Pajuelera en la de Zaragoza (Manly Courage of the Celebrated Pajuelera in the Ring at Saragossa),,Valor varonil de la celebre Pajuelera en la de Zaragoza (Manly Courage of the Celebrated Pajuelera in the Ring at Saragossa),,"The image is a black-and-white drawing or painting of two horses and a man. The man is mounted on one of the horses, and he is holding a sword in his right hand. The horse on the left appears to be rearing up, while the horse on the right has its front legs extended forward. Both horses have long, flowing manes and tails.

In the background, there is a fence or railing, suggesting that the scene takes place on a field or racetrack. There are several other horses visible in the background, but they are not as prominent as the two main horses in the foreground.

The drawing is done in a realistic style, with fine lines and shading to indicate depth and texture. The artist has captured the motion of the horses and the man's posture, creating a sense of dynamism and action.

The image is numbered ""22"" at the top right corner, indicating that it is a numbered drawing or painting."
Q64956268,http://www.wikidata.org/entity/Q64956268,Q64956268.jpg,,El mismo Ceballos montado sobre otro toro quiebra rejones en la plaza de Madrid (The Same Ceballos Mounted on Another Bull Breaks Short Spears in the Ring at Madrid),,El mismo Ceballos montado sobre otro toro quiebra rejones en la plaza de Madrid (The Same Ceballos Mounted on Another Bull Breaks Short Spears in the Ring at Madrid),,"The image is a black-and-white drawing or painting depicting a scene involving two large animals, likely bulls, with a human figure riding one of them. The human figure is dressed in traditional attire, consisting of a breechcloth and a loincloth, and is seated on the back of a large bull. The bull is rearing up on its hind legs, with its head lowered towards the ground. The human figure appears to be in motion, as indicated by the dynamic posture of the bull.

The background of the image is plain and unadorned, allowing the focus to remain on the two animals and the human figure. There are no other objects or elements in the background, which helps to keep the viewer's attention on the central subjects.

### Analysis and Description:
1. **Human Figure**: The human figure is dressed in traditional attire, consisting of a breechcloth and a loincloth. The figure is seated on the back of a large bull"
Q64956269,http://www.wikidata.org/entity/Q64956269,Q64956269.jpg,,Echan perros al toro (They Loose Dogs on the Bull),,Echan perros al toro (They Loose Dogs on the Bull),,"The image is a black-and-white drawing or painting that depicts a group of dogs engaged in what appears to be a playful or hunting activity. The dogs are depicted in various positions, some running, some leaping, and some lying down. They seem to be in motion, suggesting a dynamic and lively scene.

In the foreground, there are multiple dogs, some of which appear to be running or leaping, while others are lying down or crouching. The dogs have different shapes and sizes, with some being larger and more muscular, while others are smaller and more delicate. Their fur is depicted in a variety of colors, including black, brown, white, and some shades of gray.

In the background, there is a plain, light-colored surface, possibly a wall or a floor, which provides a neutral backdrop for the dogs. There are no additional objects or elements in the background, keeping the focus solely on the dogs and their activity.

The"
Q64956270,http://www.wikidata.org/entity/Q64956270,Q64956270.jpg,,Caida de un picador de su caballo debajo del toro (A Picador is Unhorsed and Falls under the Bull),,Caida de un picador de su caballo debajo del toro (A Picador is Unhorsed and Falls under the Bull),,"The image appears to be a black-and-white drawing or painting. The primary subject of the image is a bull. The bull is depicted in mid-action, with its head turned to the left, as if it is about to charge. The bull has a large, muscular body with a distinctive hump on its back. The bull's horns are prominent and appear to be well-defined.

In the foreground of the image, there are several human figures. These figures appear to be engaged in combat with the bull. The human figures are dressed in period clothing, which suggests that the scene might be set in a historical context, possibly during the 18th or 19th century. The human figures include men and women, and they seem to be in various poses of action, such as running, leaping, or wielding weapons.

The background of the image is plain and unadorned, with no additional elements or decorations. There are no other"
Q64956274,http://www.wikidata.org/entity/Q64956274,Q64956274.jpg,,"El celebre Fernando del Toro, barilarguero, obligando a la fiera con su garrocha (The celebrated Picador, Fernando del Toro, Draws the Fierce Beast on with His Pique)",,"El celebre Fernando del Toro, barilarguero, obligando a la fiera con su garrocha (The celebrated Picador, Fernando del Toro, Draws the Fierce Beast on with His Pique)",,"The image is a black-and-white drawing or painting depicting a scene of a bullfight. Here is a detailed description of the elements present in the image:

1. **Foreground:**
   - In the foreground, there is a bull. The bull is standing on the ground, facing towards the viewer. The bull has a large, muscular body with horns protruding from its head. It appears to be in a defensive stance, with its head lowered and ears pricked forward.

2. **Middle Ground:**
   - In the middle ground, there are two riders on horseback. The rider on the left is holding a sword and appears to be preparing to strike the bull. The rider on the right is also holding a sword but is not actively engaged in the fight.

3. **Background:**
   - In the background, there are several other figures. Some of these figures appear to be on horseback, while others are on foot. They are engaged in various activities, such as"
Q64956278,http://www.wikidata.org/entity/Q64956278,Q64956278.jpg,,"El esforzado Rendon picando un toro, de cuya suerte murio en plaza de Madrid (The Forceful Rendon Stabs a Bull with the Pique, from Which Pass He Died in the Ring at Madrid)",,"El esforzado Rendon picando un toro, de cuya suerte murio en plaza de Madrid (The Forceful Rendon Stabs a Bull with the Pique, from Which Pass He Died in the Ring at Madrid)",,"The image is a black-and-white drawing or painting depicting a horse racing scene. Here's a detailed description of the objects present in the image:

1. **Horses**: 
   - There are two horses prominently featured in the image.
   - The horse on the left appears to be rearing up, while the horse on the right is in mid-gallop.

2. **People**:
   - Several people are visible in the image.
   - They are dressed in formal attire, including long dresses and hats.
   - One person is riding the horse on the left.
   - Another person is riding the horse on the right.

3. **Fence**:
   - There is a fence in the background of the image.
   - The fence is tall and appears to be made of wood or metal.

4. **Ground**:
   - The ground where the horses are racing is visible.
   - It appears to be a dirt or gravel surface.

5"
Q64956279,http://www.wikidata.org/entity/Q64956279,Q64956279.jpg,,"Pepe Illo haciendo el recorte al toro (Pepe Illo Making the Pass of the ""Recorte"")",,"Pepe Illo haciendo el recorte al toro (Pepe Illo Making the Pass of the ""Recorte"")",,"The image is a black-and-white drawing or painting depicting a group of people engaged in what appears to be a physical altercation. The scene takes place on a dirt or paved surface, possibly a street or a courtyard, as indicated by the presence of buildings in the background.

### Objects Present in the Image:

1. **People:**
   - There are multiple individuals in the image. They appear to be engaged in a physical altercation, with some of them appearing to be fighting or pushing each other.
   - The individuals are dressed in traditional clothing, which suggests they might be from a historical or cultural context.

2. **Dogs:**
   - There are several dogs visible in the image. They seem to be involved in the fight or altercation, and some of them appear to be barking or growling aggressively.

3. **Buildings:**
   - In the background, there are several buildings. These buildings appear to be part of a historical or cultural site"
Q64956282,http://www.wikidata.org/entity/Q64956282,Q64956282.jpg,,Pedro Romero matando a toro parado (Pedro Romero Killing the Halted Bull),,Pedro Romero matando a toro parado (Pedro Romero Killing the Halted Bull),,"The image is a black-and-white drawing or painting depicting two figures engaged in a physical confrontation with a bull. The figures appear to be in mid-action, with the one on the left holding a long stick, possibly a spear, while the one on the right holds the bull by the horns. The bull is depicted as a large, muscular animal with large horns protruding from its head.

In the background, there are several other figures, some of whom appear to be engaged in a similar physical confrontation with the bull. This suggests that the scene is taking place in a controlled environment, possibly a bullring or arena, where such confrontations are common.

The setting appears to be outdoors, as indicated by the natural elements around the figures. The ground is rough and uneven, typical of a dirt or gravel surface, which is common in bullfighting arenas.

The figures in the image are dressed in traditional bullfighting attire, which includes long-sleeved"
Q64956283,http://www.wikidata.org/entity/Q64956283,Q64956283.jpg,,Banderillas de fuego (Banderillas with Firecrackers),,Banderillas de fuego (Banderillas with Firecrackers),,"The image appears to be a black-and-white drawing or painting. The primary subject of the image is a group of people engaged in various activities. 

**Objects Present in the Image:**

1. **People:**
   - There are multiple individuals in the image.
   - They appear to be engaged in different activities.
   - One person is riding a horse.
   - Another person is standing next to the horse.
   - A third person is standing on the ground.

2. **Animals:**
   - There are several animals in the image.
   - One of the animals is a bull.
   - Another animal is a horse.
   - A third animal is a cow.

3. **Background:**
   - The background includes a building with a fence.
   - There are other objects in the background, but they are not the focus of the image.

4. **Surroundings:**
   - The ground appears to be paved.
   - There is a"
Q64956284,http://www.wikidata.org/entity/Q64956284,Q64956284.jpg,,Dos grupos de picadores arrollados  de seguida por un solo toro (Two Teams of Picadors Thrown One after the Other by a Single Bull),,Dos grupos de picadores arrollados  de seguida por un solo toro (Two Teams of Picadors Thrown One after the Other by a Single Bull),,"The image is a black-and-white drawing or painting that appears to depict a chaotic scene involving multiple people and animals. The primary focus of the image is on a group of people engaged in what seems to be a physical altercation or struggle. The individuals are depicted in various positions, some lying down, others standing, and some in mid-air, suggesting they are in the midst of a violent confrontation.

### Objects Present in the Image:

1. **People**: 
   - There are multiple people in the image.
   - They appear to be engaged in a physical altercation or struggle.
   - Some are lying down, others are standing, and some are in mid-air.

2. **Animals**:
   - There are at least two animals in the image.
   - One of the animals appears to be a horse, while the other might be a dog or another type of canine.

3. **Background**:
   - The background of the image is"
Q64956285,http://www.wikidata.org/entity/Q64956285,Q64956285.jpg,,La desgraciada muerte de Pepe Illo en la plaza de Madrid (The Unlucky Death of Pepe Illo in the Ring at Madrid),,La desgraciada muerte de Pepe Illo en la plaza de Madrid (The Unlucky Death of Pepe Illo in the Ring at Madrid),,"The image is a black-and-white drawing or painting that appears to depict a scene from a historical or mythological context. The primary subject of the image is a man and a bull. The man is positioned on the left side of the image, facing the bull. He appears to be in a defensive stance, with his knees bent and his arms outstretched. The bull is positioned in the center of the image, facing the man. Its head is lowered, and its horns are visible.

In the background, there are two additional figures. One of the figures appears to be a woman, dressed in traditional attire. She is standing on the left side of the image and seems to be interacting with the bull. The other figure is a man, dressed in a more modern outfit. He is standing on the right side of the image and seems to be observing the interaction between the man and the bull.

The background of the image is composed of what appears to be a desert"
Q64956286,http://www.wikidata.org/entity/Q64956286,Q64956286.jpg,1804,Dios se lo pague a vsted (May God Repay You),,Dios se lo pague a vsted (May God Repay You),,"The image appears to be a detailed drawing or painting of a scene involving a bull and a person. The focal point of the image is the bull, which is depicted as a large, muscular animal with a long, curved horn on its forehead. The bull is positioned facing the viewer, with its head turned slightly to the left. The bull's body is covered in short, dark hair, and its legs are muscular and well-defined.

The person in the image is riding on the back of the bull. The person is dressed in traditional attire, consisting of a long, hooded cloak that covers their head and shoulders. The cloak appears to be made of a dark fabric, possibly leather or a similar material. The person is holding a guitar in their right hand, and their left hand appears to be gripping the bull's horns. The person's face is not clearly visible, but they seem to be focused on playing the guitar.

The background of the image is plain, with"
Q64956288,http://www.wikidata.org/entity/Q64956288,Q64956288.jpg,,The Garroted Man,,The Garroted Man,,"The image is a pencil drawing of a man seated on a chair. The man is depicted with a beard and long hair, dressed in a long, flowing robe. He has a serious expression on his face and appears to be in a contemplative or reflective state. His posture suggests he might be in deep thought or deep contemplation.

The chair he is seated on is ornately designed, with a high back and armrests. The chair is positioned against a plain backdrop, which could be a wall or another piece of furniture. There is a candle placed on the right side of the chair, suggesting that the man might be in a moment of quiet reflection or contemplation.

The drawing is done in a realistic style, capturing the details of the man's clothing, posture, and facial expression. The artist has used shading to create depth and dimension, emphasizing the contours of the man's body and the texture of the fabric. The overall composition of the image is balanced, with the man's"
Q64956289,http://www.wikidata.org/entity/Q64956289,Q64956289.jpg,,"Francesco Goya y Lucientes, Pintor",,"Francesco Goya y Lucientes, Pintor",,"The image depicts a black-and-white drawing or painting of a man. The man is depicted from the waist up, and he is wearing a top hat. His hair is long and appears to be slightly disheveled. He is dressed in a long-sleeved shirt and a jacket. The man's expression is serious, and he seems to be looking directly at the viewer.

The background of the image is plain and unadorned. There are no other objects, people, or text present in the image.

**Analysis and Description:**

1. **Art Style:**
   - The image appears to be a sketch or drawing rather than a photograph.
   - The use of black and white suggests a historical or classical style.

2. **Subject:**
   - The subject is a man.
   - He is wearing a top hat.
   - His attire includes a long-sleeved shirt and a jacket.

3. **Expression and"
Q64956300,http://www.wikidata.org/entity/Q64956300,Q64956300.jpg,,Quien mas rendido?  (Which of Them Is the More Overcome?),,Quien mas rendido?  (Which of Them Is the More Overcome?),,"The image appears to be a black-and-white drawing or painting. In the center of the image, there is a depiction of three women. The woman on the left has long hair and is wearing a dress. The woman in the middle has short hair and is also wearing a dress. The woman on the right has long hair and is wearing a dress as well. All three women are looking at each other and appear to be engaged in a conversation. 

In the lower part of the image, there is text that reads ""Queen mas rendido."" This text is written in a cursive script and appears to be the name of the woman depicted in the image. 

The background of the image is plain and unadorned. There are no other objects, people, or elements present in the image that would distract from the depiction of the three women. 

The image does not contain any additional objects, such as furniture, animals, or other people, which helps to keep"
Q64956312,http://www.wikidata.org/entity/Q64956312,Q64956312.jpg,,Que viene el coco (Here Comes the Bogey-Man),,Que viene el coco (Here Comes the Bogey-Man),,"The image is a black-and-white drawing or painting. The central figure in the image is a woman seated on a bed. She has short hair and is wearing a light-colored dress. The woman appears to be crying or distressed, with her eyes closed and her mouth slightly open. She is holding a young child close to her chest. The child is also wearing a light-colored dress and appears to be crying as well.

To the right of the seated woman, there is a person dressed in a long, dark robe. This person seems to be looking at the seated woman and child. The person in the robe has long hair and is also wearing a light-colored garment.

The background of the image is plain, with no additional details or objects visible. There are no other people, animals, or objects present in the image.

In the lower part of the image, there is a caption written in a cursive script. The text reads: ""I"
